Transaction_ID,Customer_ID,Name,Email,Phone,Address,City,State,Zipcode,Country,Age,Gender,Income,Customer_Segment,Date,Year,Month,Time,Total_Purchases,Amount,Total_Amount,Product_Category,Product_Brand,Product_Type,Feedback,Shipping_Method,Payment_Method,Order_Status,Ratings,products
4792053,33699,Corey Hawkins,Linda100@gmail.com,881-708-7174,835 John Turnpike,Frankfurt,Hesse,14576,Germany,22,Male,Medium,Regular,24-05-2023,2023,May,,3,251.7300702,755.1902107,Books,HarperCollins,Non-Fiction,Bad,Express,Credit Card,Delivered,1.0,Business
9494141,28747,Andrew Edwards,Deanna55@gmail.com,948-118-8451,2360 George Turnpike Apt. 891,Frankfurt,Hesse,5417,Germany,22,Female,Medium,Regular,08-09-2023,2023,September,,4,12.66226677,50.64906709,Electronics,Samsung,Tablet,Bad,Standard,Credit Card,Delivered,1.0,Microsoft Surface
8900849,10065,Nicholas Caldwell,Jessica43@gmail.com,689-371-0635,225 Rebecca Wall,Frankfurt,Hesse,37168,Germany,22,Male,Medium,Regular,29-09-2023,2023,September,,7,317.0467719,2219.327403,Home Decor,Bed Bath & Beyond,Kitchen,Bad,Express,Debit Card,Delivered,1.0,Toaster
6338752,84246,Dr. Deborah Brown,Regina96@gmail.com,998-010-0151,66362 Sean Streets Apt. 852,Frankfurt,Hesse,87668,Germany,22,Male,Medium,Regular,16-11-2023,2023,November,,2,268.1312045,536.2624089,Home Decor,IKEA,Lighting,Bad,Express,Credit Card,Delivered,1.0,Recessed lighting
9496950,17300,Luis Lawrence,Alyssa18@gmail.com,672-271-3564,0788 Beltran Light,Frankfurt,Hesse,6083,Germany,22,Male,Medium,Regular,09-03-2023,2023,March,,6,218.7760783,1312.65647,Clothing,Nike,T-shirt,Good,Express,Credit Card,Delivered,3.0,Long-sleeve tee
9543513,57738,Kristy Nguyen,Amanda83@gmail.com,994-604-0643,8583 Heather Ville Apt. 785,Frankfurt,Hesse,4581,Germany,22,Female,Medium,Regular,23-03-2023,2023,March,,5,240.0736814,1200.368407,Home Decor,Bed Bath & Beyond,Bathroom,Average,Same-Day,PayPal,Delivered,2.0,Sink
8915625,23680,Victor Morgan,Kristina29@gmail.com,141-078-8657,450 Stephen Creek Suite 977,Frankfurt,Hesse,86139,Germany,22,Male,Medium,Regular,12-03-2023,2023,March,,8,234.036503,1872.292024,Electronics,Apple,Smartphone,Average,Same-Day,Cash,Delivered,2.0,Xiaomi Mi
3798561,94605,Kimberly Glass,Richard59@gmail.com,595-570-0000,05389 Brown Dale Apt. 088,Frankfurt,Hesse,64749,Germany,22,Female,Medium,Regular,13-05-2023,2023,May,,7,333.3607271,2333.52509,Home Decor,Bed Bath & Beyond,Bathroom,Good,Standard,PayPal,Delivered,3.0,Sink
5868588,34417,Joanna Nash,Ashley97@gmail.com,449-112-9188,826 Bennett Village,Frankfurt,Hesse,76036,Germany,22,Male,Medium,Regular,20-05-2023,2023,May,,10,223.3062264,2233.062264,Books,Random House,Non-Fiction,Bad,Same-Day,Cash,Delivered,1.0,Travel
4598045,20291,Andrew Moore,Jeffrey74@gmail.com,785-485-6537,241 Williams Orchard,Frankfurt,Hesse,39313,Germany,22,Female,Medium,Regular,16-10-2023,2023,October,,8,442.0019837,3536.015869,Books,HarperCollins,Fiction,Bad,Same-Day,Debit Card,Delivered,1.0,Literary fiction
6645167,45021,Denise Berger,Denise33@gmail.com,453-456-7345,85020 Kirk Pike Apt. 926,Frankfurt,Hesse,58733,Germany,22,Male,Medium,Regular,29-03-2023,2023,March,,6,199.6835514,1198.101308,Clothing,Nike,Shoes,Good,Same-Day,Cash,Delivered,4.0,Sneakers
2479691,27794,Holly Jones,Jerome61@gmail.com,904-985-4812,00131 Schroeder Squares Apt. 091,Frankfurt,Hesse,75150,Germany,22,Male,Medium,Regular,27-12-2023,2023,December,,1,376.1021411,376.1021411,Home Decor,IKEA,Furniture,Bad,Express,Cash,Delivered,1.0,Dining table
4508546,97926,Gary Miller,Elizabeth80@gmail.com,625-580-7942,8962 Julia Glens,Frankfurt,Hesse,25418,Germany,22,Male,Medium,Regular,07-09-2023,2023,September,,7,289.8257666,2028.780366,Clothing,Adidas,Shoes,Excellent,Standard,Credit Card,Delivered,5.0,Espadrilles
8046572,34856,Heidi Greene,Adriana67@gmail.com,869-888-2782,9504 Jared Brook,Frankfurt,Hesse,90575,Germany,22,Male,Medium,Regular,04-08-2023,2023,August,,2,157.5637512,315.1275025,Electronics,Sony,Headphones,Excellent,Express,Debit Card,Delivered,4.0,In-ear headphones
1484674,90544,Melissa Ruiz,Bruce77@gmail.com,756-094-4149,127 Heather Lock,Frankfurt,Hesse,59896,Germany,22,Male,Medium,Regular,28-05-2023,2023,May,,7,296.1859637,2073.301746,Electronics,Samsung,Tablet,Good,Express,Debit Card,Delivered,4.0,Asus ZenPad
8590125,15119,Cindy Young,Dustin69@gmail.com,619-719-2353,1348 Brandon Pine,Frankfurt,Hesse,36239,Germany,22,Male,Medium,Regular,17-10-2023,2023,October,,10,119.9197043,1199.197043,Clothing,Nike,Shorts,Good,Same-Day,Credit Card,Delivered,4.0,Athletic shorts
9465726,43329,Kathleen Johnson,Anne23@gmail.com,259-332-6913,389 Molly Dale,Frankfurt,Hesse,39205,Germany,22,Male,Medium,Regular,10-01-2024,2024,January,,6,162.3253868,973.952321,Grocery,Coca-Cola,Soft Drink,Good,Standard,Cash,Delivered,4.0,Cola
4831184,29647,Billy Long,Brandon86@gmail.com,162-727-5440,439 Reyes Club,Frankfurt,Hesse,20756,Germany,22,Male,Medium,Regular,27-08-2023,2023,August,,7,75.49058446,528.4340912,Books,Penguin Books,Non-Fiction,Average,Same-Day,Debit Card,Delivered,2.0,Cooking
8939144,40465,Susan Bradley,Chad68@gmail.com,575-664-5426,41132 Sellers Isle Apt. 150,Frankfurt,Hesse,33413,Germany,22,Male,Medium,Regular,18-07-2023,2023,July,,10,328.4085964,3284.085964,Books,Random House,Non-Fiction,Excellent,Same-Day,Debit Card,Delivered,4.0,Cooking
8870850,18002,Brianna Spears,Charles26@gmail.com,173-994-2524,630 John Ridges,Frankfurt,Hesse,38959,Germany,22,Male,Medium,Regular,23-07-2023,2023,July,,2,340.0395568,680.0791136,Clothing,Adidas,T-shirt,Bad,Same-Day,Debit Card,Delivered,1.0,Henley tee
2198904,72040,Brandon Kelly,Richard4@gmail.com,892-765-6782,08147 Woodard Valleys,Frankfurt,Hesse,82293,Germany,22,Female,Medium,Regular,28-06-2023,2023,June,,9,427.7193184,3849.473865,Clothing,Nike,T-shirt,Excellent,Same-Day,Debit Card,Delivered,4.0,Henley tee
1044448,69645,Evan Rocha,Briana90@gmail.com,180-770-9400,37528 Victoria Roads,Frankfurt,Hesse,73123,Germany,22,Male,Medium,Regular,16-10-2023,2023,October,,1,420.4780469,420.4780469,Home Decor,Bed Bath & Beyond,Bedding,Average,Standard,PayPal,Delivered,2.0,Dust ruffle
9753842,51123,Jason Brown,Douglas95@gmail.com,901-019-9756,695 Deborah Square Apt. 906,Frankfurt,Hesse,60627,Germany,22,Male,Medium,Regular,22-02-2024,2024,February,,6,475.4286774,2852.572065,Books,HarperCollins,Fiction,Average,Standard,Debit Card,Delivered,2.0,Literary fiction
8678474,89327,Michele Wang,Thomas48@gmail.com,790-263-3275,85053 Meagan Vista Suite 253,Frankfurt,Hesse,50416,Germany,22,Male,Medium,Regular,06-02-2024,2024,February,,9,380.2874078,3422.58667,Books,HarperCollins,Thriller,Excellent,Same-Day,Credit Card,Delivered,4.0,Adventure
5534770,88911,Joyce Wilson,Kelsey12@gmail.com,382-207-4219,44456 Lester Dam,Frankfurt,Hesse,96890,Germany,22,Male,Medium,Regular,10-04-2023,2023,April,,5,118.9161204,594.5806018,Clothing,Zara,Jeans,Bad,Standard,Cash,Delivered,1.0,Bootcut jeans
8561967,38498,Latoya Vang,Christina85@gmail.com,540-532-4388,6284 Chaney Track Suite 429,Frankfurt,Hesse,65051,Germany,22,Female,Medium,Regular,20-03-2023,2023,March,,8,71.4228258,571.3826064,Home Decor,Home Depot,Tools,Bad,Same-Day,Credit Card,Delivered,1.0,Screwdriver set
2720262,82861,Erica Stone,Timothy70@gmail.com,895-336-8603,0460 Chad Court,Frankfurt,Hesse,49561,Germany,22,Male,Medium,Regular,25-12-2023,2023,December,,4,318.9782287,1275.912915,Home Decor,IKEA,Decorations,Bad,Same-Day,Debit Card,Delivered,1.0,Clocks
6276360,25883,Christopher Singleton,Michelle64@gmail.com,583-301-0566,03311 Jordan Fields Apt. 140,Frankfurt,Hesse,63931,Germany,22,Female,Medium,Regular,16-08-2023,2023,August,,2,12.66414487,25.32828974,Grocery,Pepsi,Water,Good,Standard,Credit Card,Delivered,3.0,Bottled water
7492578,46259,Albert Long,Courtney87@gmail.com,290-680-5062,12091 Davidson Crest Suite 618,Frankfurt,Hesse,12283,Germany,22,Male,Medium,Regular,02-01-2024,2024,January,,5,326.5350932,1632.675466,Home Decor,IKEA,Decorations,Excellent,Standard,PayPal,Delivered,5.0,Sculptures
8691550,55994,Tonya Joseph,Andrew16@gmail.com,332-147-6665,0858 Stephens Corners Apt. 366,Frankfurt,Hesse,53287,Germany,22,Male,Medium,Regular,30-05-2023,2023,May,,1,330.8801732,330.8801732,Books,HarperCollins,Fiction,Excellent,Express,Credit Card,Delivered,4.0,Horror
4024907,51291,Michael Benson,James93@gmail.com,507-018-9636,623 Michael Grove,Frankfurt,Hesse,95677,Germany,22,Female,Medium,Regular,28-12-2023,2023,December,,6,110.3841647,662.3049882,Electronics,Sony,Smartphone,Excellent,Standard,Cash,Delivered,4.0,LG G
6030075,36282,Ashley Nolan,Claire25@gmail.com,845-422-0434,73176 Antonio Prairie Apt. 825,Frankfurt,Hesse,80666,Germany,22,Male,Medium,Regular,30-06-2023,2023,June,,4,172.8129671,691.2518684,Home Decor,Home Depot,Decorations,Bad,Express,Credit Card,Delivered,1.0,Rugs
5778941,47319,Sean Byrd,Courtney39@gmail.com,955-823-6990,861 Stephanie Well,Frankfurt,Hesse,1996,Germany,22,Female,Medium,Regular,20-06-2023,2023,June,,3,346.8457306,1040.537192,Electronics,Sony,Television,Good,Express,PayPal,Delivered,3.0,HDR TV
9150308,34085,Timothy Baker,Spencer51@gmail.com,469-323-6554,22490 Nathan Path,Frankfurt,Hesse,21610,Germany,22,Male,Medium,Regular,25-12-2023,2023,December,,1,216.1983918,216.1983918,Clothing,Zara,Dress,Bad,Same-Day,PayPal,Delivered,1.0,Cocktail dress
2014900,11030,Phillip Fisher,Jennifer84@gmail.com,895-408-6203,268 Vaughan Heights Apt. 364,Frankfurt,Hesse,72155,Germany,22,Male,Medium,Regular,05-10-2023,2023,October,,3,152.6509395,457.9528186,Grocery,Coca-Cola,Juice,Excellent,Express,Cash,Delivered,5.0,Grape juice
5644002,46355,Erika Miller,Carol26@gmail.com,725-103-8113,71802 Weiss Rest,Frankfurt,Hesse,8004,Germany,22,Female,Medium,Regular,17-11-2023,2023,November,,8,122.9793959,983.8351671,Home Decor,IKEA,Furniture,Average,Standard,Debit Card,Delivered,2.0,Desk
3867646,58908,David Quinn,Mary67@gmail.com,702-734-8492,53442 Williams Circle Suite 672,Frankfurt,Hesse,46901,Germany,22,Male,Medium,Regular,18-07-2023,2023,July,,1,131.18473,131.18473,Books,Penguin Books,Non-Fiction,Average,Same-Day,Cash,Delivered,2.0,Health
8300938,45448,Richard Fisher,Jeffery67@gmail.com,662-226-1171,179 John Way Suite 028,Frankfurt,Hesse,24860,Germany,22,Male,Medium,Regular,27-02-2024,2024,February,,9,365.004529,3285.040761,Grocery,Pepsi,Soft Drink,Good,Express,PayPal,Delivered,3.0,Grape soda
9417689,70133,Kristen Cooper,Julie16@gmail.com,242-236-7238,81613 Brown Loop Suite 807,Frankfurt,Hesse,20038,Germany,22,Female,Medium,Regular,31-03-2023,2023,March,,5,130.4442228,652.221114,Clothing,Adidas,T-shirt,Good,Express,Cash,Delivered,4.0,Raglan tee
4214054,58245,Randy Miller,Michele91@gmail.com,769-041-6713,5040 Miller Parks Apt. 562,Frankfurt,Hesse,71816,Germany,22,Female,Medium,Regular,19-08-2023,2023,August,,4,95.67803692,382.7121477,Electronics,Apple,Smartphone,Bad,Same-Day,Debit Card,Delivered,1.0,Sony Xperia
1310884,80771,Krista Nelson,Brian84@gmail.com,433-943-7721,597 Jason Forges Suite 641,Frankfurt,Hesse,12582,Germany,22,Male,Medium,Regular,29-08-2023,2023,August,,3,78.34861893,235.0458568,Electronics,Apple,Laptop,Excellent,Same-Day,PayPal,Delivered,5.0,Asus ZenBook
5859276,97105,Tanya Garrett,Amy8@gmail.com,466-403-6164,7659 Sherry Island,Frankfurt,Hesse,5093,Germany,22,Female,Medium,Regular,23-10-2023,2023,October,,3,366.0728448,1098.218534,Home Decor,Bed Bath & Beyond,Bathroom,Good,Express,Credit Card,Delivered,4.0,Toilet
4816416,64785,Tyler Robinson,Tiffany61@gmail.com,723-381-7059,1701 Williams Run Suite 727,Frankfurt,Hesse,45677,Germany,22,Male,Medium,Regular,03-12-2023,2023,December,,0,486.6422106,973.2844212,Home Decor,Home Depot,Furniture,Bad,Standard,Credit Card,Delivered,1.0,Sofa
3290677,93971,Linda White,Teresa50@gmail.com,661-730-4244,82060 Gavin Falls,Frankfurt,Hesse,3646,Germany,22,Male,Medium,Regular,12-11-2023,2023,November,,10,238.9975599,2389.975599,Grocery,Pepsi,Water,Good,Standard,Cash,Delivered,4.0,Spring water
4365185,60666,Monica Gonzales,Jeremy97@gmail.com,454-092-9872,52050 Brian Springs Apt. 803,Frankfurt,Hesse,68487,Germany,22,Female,Medium,Regular,11-01-2024,2024,January,,7,150.5586821,1053.910775,Grocery,Coca-Cola,Water,Good,Standard,PayPal,Delivered,3.0,Bottled water
3688389,39296,Christopher Mcdonald,Anthony92@gmail.com,349-685-2985,96916 Mercer Burgs,Frankfurt,Hesse,50978,Germany,22,Male,Medium,Regular,08-05-2023,2023,May,,2,475.2491396,950.4982792,Electronics,Samsung,Tablet,Good,Standard,PayPal,Delivered,3.0,Sony Xperia Tablet
6430911,12836,Andrew Phillips,Ann24@gmail.com,664-671-3567,5855 Mark Island,Frankfurt,Hesse,58489,Germany,22,Male,Medium,Regular,09-08-2023,2023,August,,10,299.4044104,2994.044104,Home Decor,IKEA,Furniture,Bad,Same-Day,PayPal,Delivered,1.0,Desk
3551872,22863,Joshua Elliott,Leah97@gmail.com,607-597-7417,0640 Gonzalez Canyon Apt. 808,Frankfurt,Hesse,41605,Germany,22,Female,Medium,Regular,01-09-2023,2023,September,,9,20.29343274,182.6408947,Clothing,Zara,Jeans,Excellent,Standard,Cash,Delivered,5.0,Flare jeans
9016917,38212,David Allen,Ashlee18@gmail.com,578-550-8316,63748 Mccullough Square,Frankfurt,Hesse,22655,Germany,22,Female,Medium,Regular,14-02-2024,2024,February,,4,91.35330027,365.4132011,Books,HarperCollins,Fiction,Excellent,Same-Day,PayPal,Delivered,4.0,Romance
1406392,93831,Sandy Brown,Lindsey47@gmail.com,698-470-0471,0258 Smith Rest,Frankfurt,Hesse,72624,Germany,22,Female,Medium,Regular,09-07-2023,2023,July,,3,337.2300164,1011.690049,Electronics,Sony,Television,Average,Standard,Credit Card,Delivered,2.0,LED TV
1351678,98377,Connor Carroll,Amanda85@gmail.com,205-341-8952,920 Howell Mall,Frankfurt,Hesse,72529,Germany,22,Male,Medium,Regular,11-04-2023,2023,April,,6,120.0074793,720.0448759,Grocery,Coca-Cola,Soft Drink,Bad,Same-Day,PayPal,Delivered,1.0,Cola
1743941,12915,Kyle Dawson,Cynthia94@gmail.com,845-542-2281,0470 John Ramp,Frankfurt,Hesse,35612,Germany,22,Female,Medium,Regular,06-10-2023,2023,October,,4,301.7626728,1207.050691,Home Decor,Home Depot,Tools,Bad,Express,Credit Card,Delivered,1.0,Level
3342578,46685,Patricia Reeves,Deborah8@gmail.com,617-531-7458,181 Joseph Club Apt. 091,Frankfurt,Hesse,68069,Germany,22,Female,Medium,Regular,21-09-2023,2023,September,,3,486.1696317,1458.508895,Books,Random House,Non-Fiction,Excellent,Express,PayPal,Delivered,4.0,Self-help
8080680,12418,David Wilcox,Beth17@gmail.com,538-844-5362,3896 Jacqueline Freeway,Frankfurt,Hesse,9787,Germany,22,Female,Medium,Regular,15-10-2023,2023,October,,10,93.8443463,938.443463,Clothing,Nike,T-shirt,Good,Standard,PayPal,Delivered,4.0,Crop top
6902312,72494,Chelsea Preston,Jenny7@gmail.com,449-991-7410,53753 Christopher Stream Apt. 321,Frankfurt,Hesse,43102,Germany,22,Male,Medium,Regular,11-04-2023,2023,April,,3,172.413202,517.2396059,Home Decor,Bed Bath & Beyond,Bathroom,Excellent,Standard,PayPal,Delivered,4.0,Mirror
9102633,43304,Heather Petty,Brittany60@gmail.com,320-476-9686,40412 Friedman Grove,Frankfurt,Hesse,49740,Germany,22,Male,Medium,Regular,08-05-2023,2023,May,,4,378.8772024,1515.50881,Grocery,Pepsi,Water,Excellent,Standard,PayPal,Delivered,4.0,Spring water
1185065,42609,Erik Cook,Jonathan20@gmail.com,354-573-0547,45661 Rachel View,Frankfurt,Hesse,24804,Germany,22,Male,Medium,Regular,13-08-2023,2023,August,,7,493.6247481,3455.373237,Grocery,Nestle,Snacks,Excellent,Standard,PayPal,Delivered,5.0,Nuts
7544784,86287,Christina Snyder,Lori79@gmail.com,597-602-9713,1579 Gates Loop,Frankfurt,Hesse,54522,Germany,22,Male,Medium,Regular,19-08-2023,2023,August,,10,442.8832914,4428.832914,Electronics,Apple,Laptop,Average,Express,PayPal,Delivered,2.0,Dell XPS
2620997,35426,William Cummings,Leslie38@gmail.com,665-570-0851,29545 Becker Ports Suite 150,Frankfurt,Hesse,62912,Germany,22,Male,Medium,Regular,01-09-2023,2023,September,,5,69.75846431,348.7923215,Grocery,Nestle,Chocolate,Average,Standard,Credit Card,Delivered,2.0,Truffles
6857509,39385,Timothy Massey,Lindsey62@gmail.com,508-871-7288,06680 Smith Streets Apt. 249,Frankfurt,Hesse,71639,Germany,22,Male,Medium,Regular,30-03-2023,2023,March,,10,133.5422867,1335.422867,Home Decor,Bed Bath & Beyond,Kitchen,Excellent,Standard,Debit Card,Delivered,4.0,Food processor
1923549,92313,Jennifer Thomas,Cole12@gmail.com,228-195-6439,10402 Leroy Spur,Frankfurt,Hesse,78574,Germany,22,Male,Medium,Regular,04-05-2023,2023,May,,8,386.2960228,3090.368182,Books,Penguin Books,Children's,Bad,Same-Day,Debit Card,Delivered,1.0,Sports equipment
9742956,42295,Carla Carpenter,Sean95@gmail.com,709-186-2424,13683 Gill Field Apt. 563,Frankfurt,Hesse,96090,Germany,22,Male,Medium,Regular,20-04-2023,2023,April,,9,149.8684629,1348.816166,Books,Random House,Literature,Bad,Express,Debit Card,Delivered,1.0,Anthologies
6980807,32204,Michelle Castro,Thomas46@gmail.com,379-960-3382,869 Kevin Streets,Frankfurt,Hesse,63766,Germany,22,Male,Medium,Regular,24-06-2023,2023,June,,2,136.9762451,273.9524903,Books,Penguin Books,Fiction,Average,Standard,Cash,Delivered,2.0,Literary fiction
9976321,24735,Brendan Wall,Aaron72@gmail.com,399-442-3462,4075 Austin Lane Suite 930,Frankfurt,Hesse,77790,Germany,22,Female,Medium,Regular,11-03-2023,2023,March,,4,357.9436779,1431.774712,Books,Random House,Fiction,Excellent,Same-Day,Credit Card,Delivered,4.0,Mystery
5387316,25287,Sherri Padilla,Kristina10@gmail.com,254-723-3261,6217 Kelsey Forges Suite 734,Frankfurt,Hesse,58626,Germany,22,Male,Medium,Regular,03-06-2023,2023,June,,3,185.1468502,555.4405505,Books,HarperCollins,Thriller,Excellent,Standard,Cash,Delivered,4.0,Action
1124703,17873,Megan Mason,Emily43@gmail.com,464-309-3637,9513 James Road,Frankfurt,Hesse,84067,Germany,22,Male,Medium,Regular,11-05-2023,2023,May,,10,217.1169714,2171.169714,Grocery,Coca-Cola,Juice,Good,Express,Cash,Delivered,4.0,Pineapple juice
5941099,52478,Kelsey Pollard,Jennifer72@gmail.com,888-944-0254,61440 Pratt Expressway,Frankfurt,Hesse,92943,Germany,22,Male,Medium,Regular,16-11-2023,2023,November,,5,255.5571432,1277.785716,Grocery,Pepsi,Soft Drink,Bad,Standard,PayPal,Delivered,1.0,Cream soda
4275988,16595,Kevin Morgan,Cassandra42@gmail.com,752-050-0891,76673 Cathy Grove Apt. 138,Frankfurt,Hesse,61181,Germany,22,Female,Medium,Regular,04-02-2024,2024,February,,4,321.1018434,1284.407374,Grocery,Coca-Cola,Juice,Bad,Express,Cash,Delivered,1.0,Apple juice
2463005,45264,Amanda Leonard,Steven36@gmail.com,902-535-4949,477 Jeremy Rapid,Frankfurt,Hesse,28244,Germany,22,Female,Medium,Regular,06-11-2023,2023,November,,8,275.1407472,2201.125977,Books,Penguin Books,Children's,Average,Express,PayPal,Delivered,2.0,Toys
5311837,66293,Andrea Decker,Lauren66@gmail.com,588-168-0573,92871 Neal Mount,Frankfurt,Hesse,27317,Germany,22,Male,Medium,Regular,19-12-2023,2023,December,,3,406.9827828,1220.948348,Home Decor,IKEA,Decorations,Excellent,Standard,Cash,Delivered,4.0,Mirrors
3001076,48183,James Jones,Brandon2@gmail.com,271-616-4653,07978 Smith Turnpike,Frankfurt,Hesse,54437,Germany,22,Female,Medium,Regular,23-01-2024,2024,January,,3,197.1668904,591.5006711,Clothing,Adidas,Shoes,Average,Standard,Cash,Delivered,2.0,Sandals
6102105,30262,Monique Schultz,Julie55@gmail.com,164-490-1202,005 Kim Route Apt. 023,Frankfurt,Hesse,4516,Germany,22,Female,Medium,Regular,30-07-2023,2023,July,,9,290.8579776,2617.721798,Grocery,Pepsi,Water,Bad,Standard,PayPal,Delivered,1.0,Spring water
2385027,15670,Kelly Schroeder,Lauren32@gmail.com,662-624-0021,71453 Mary Keys,Frankfurt,Hesse,57679,Germany,22,Male,Medium,Regular,03-11-2023,2023,November,,5,81.69934793,408.4967397,Grocery,Pepsi,Water,Average,Standard,Debit Card,Delivered,2.0,Distilled water
8534782,60695,James Fleming,Brian46@gmail.com,338-850-8486,104 Harris Parks Apt. 916,Frankfurt,Hesse,99601,Germany,22,Male,Medium,Regular,21-01-2024,2024,January,,5,359.5184931,1797.592465,Books,Penguin Books,Non-Fiction,Good,Standard,Credit Card,Delivered,3.0,History
2570274,32751,Robert Williams,Lisa80@gmail.com,727-711-8137,45516 Joshua Key,Frankfurt,Hesse,36351,Germany,22,Male,Medium,Regular,15-06-2023,2023,June,,4,392.5196119,1570.078448,Clothing,Adidas,Shoes,Average,Standard,Debit Card,Delivered,2.0,Espadrilles
5189884,59157,Nancy Rivera,Zachary36@gmail.com,761-226-9271,54376 Megan Unions,Frankfurt,Hesse,43840,Germany,22,Male,Medium,Regular,01-02-2024,2024,February,,2,320.7651103,641.5302205,Clothing,Zara,Jeans,Good,Express,Cash,Delivered,3.0,High-waisted jeans
9570128,14139,Krista Baxter,Wendy30@gmail.com,673-807-4894,3433 Mills Mountains Apt. 283,Frankfurt,Hesse,87969,Germany,22,Female,Medium,Regular,30-11-2023,2023,November,,7,313.3247638,2193.273347,Clothing,Adidas,Jacket,Average,Same-Day,PayPal,Delivered,2.0,Leather jacket
1939970,89603,John Ortega,Steve12@gmail.com,832-105-3148,4182 Mcmahon Ville,Frankfurt,Hesse,74935,Germany,22,Female,Medium,Regular,10-01-2024,2024,January,,9,143.0885373,1287.796836,Grocery,Pepsi,Juice,Excellent,Standard,Cash,Delivered,4.0,Cranberry juice
3010569,89622,Crystal Thornton,Ronald2@gmail.com,100-523-2739,301 Miller Hill,Frankfurt,Hesse,60707,Germany,22,Male,Medium,Regular,09-04-2023,2023,April,,7,227.6399512,1593.479658,Electronics,Sony,Smartphone,Average,Express,Debit Card,Delivered,2.0,iPhone
7157976,47328,Bryan Campbell,Joshua4@gmail.com,295-821-8448,93361 Timothy Plaza Suite 133,Frankfurt,Hesse,79651,Germany,22,Male,Medium,Regular,04-07-2023,2023,July,,9,481.4595677,4333.13611,Books,Penguin Books,Children's,Excellent,Standard,Credit Card,Delivered,5.0,Clothing
